0.18585,1.9276e+05
0.1903,1.2601e+05
0.18961,1.3244e+05
0.18834,1.7734e+05
0.19004,1.2821e+05
0.18989,1.2941e+05
0.19178,1.207e+05
0.19317,1.1722e+05
0.18681,1.8212e+05
0.18961,1.3244e+05
0.18963,1.3239e+05
0.18942,1.5125e+05
0.18962,1.3242e+05
0.19198,1.2006e+05
0.19006,1.2785e+05
0.19004,1.2815e+05
0.19142,1.218e+05
0.19341,1.1632e+05
0.19237,1.1894e+05
0.18972,1.3118e+05
0.1903,1.261e+05
0.1899,1.2934e+05
0.1908,1.2337e+05
0.18954,1.356e+05
0.19019,1.2695e+05
0.19019,1.2697e+05
0.18954,1.3559e+05
0.19041,1.254e+05
0.18947,1.4347e+05
0.18959,1.3249e+05
0.18949,1.4019e+05
0.19013,1.2723e+05
0.18782,1.7937e+05
0.18596,1.8942e+05
0.18829,1.7752e+05
0.1858,1.9534e+05
0.19297,1.1751e+05
0.1896,1.3246e+05
0.19395,1.155e+05
0.18601,1.8927e+05
0.18957,1.3363e+05
0.19088,1.2335e+05
0.19042,1.2524e+05
0.18723,1.8105e+05
0.186,1.893e+05
0.19042,1.2524e+05
0.18964,1.3221e+05
0.19367,1.1568e+05
0.18947,1.4182e+05
0.19288,1.1775e+05
0.19053,1.2471e+05
0.18991,1.2922e+05
0.18996,1.2878e+05
0.18953,1.3636e+05
0.18961,1.3245e+05
0.19029,1.2619e+05
0.19037,1.2554e+05
0.1902,1.269e+05
0.187,1.8175e+05
0.18967,1.317e+05
0.19037,1.2553e+05
0.19105,1.229e+05
0.19015,1.2716e+05
0.19445,1.1472e+05
0.18926,1.7466e+05
0.19033,1.259e+05
0.19011,1.2755e+05
0.18997,1.2875e+05
0.18941,1.5285e+05
0.18594,1.9011e+05
0.19002,1.2824e+05
0.18947,1.4187e+05
0.19326,1.1688e+05
0.1896,1.3245e+05
0.18958,1.3328e+05
0.18962,1.3241e+05
0.18949,1.4012e+05
0.19318,1.172e+05
0.18989,1.294e+05
0.18592,1.9017e+05
0.19058,1.2444e+05
0.19012,1.2751e+05
0.19019,1.2694e+05
0.18991,1.2928e+05
0.1915,1.2145e+05
0.18988,1.2955e+05
0.19007,1.2783e+05
0.1896,1.3247e+05
0.2021,1.1405e+05
0.18962,1.3241e+05
0.19191,1.2062e+05
0.1931,1.1725e+05
0.19005,1.2808e+05
0.18954,1.3559e+05
0.19363,1.1625e+05
0.18974,1.3089e+05
0.19391,1.1556e+05
0.18986,1.2972e+05
0.1896,1.3247e+05
0.18947,1.4187e+05
0.18591,1.9141e+05
0.18592,1.9017e+05
0.19034,1.257e+05
0.19018,1.271e+05
0.18964,1.3217e+05
0.19098,1.2297e+05
0.19131,1.2197e+05
0.18969,1.3145e+05
0.19074,1.2367e+05
0.19007,1.2781e+05
0.18946,1.4478e+05
0.18973,1.3108e+05
0.19223,1.194e+05
0.18944,1.4805e+05
0.18981,1.3036e+05
0.19112,1.2257e+05
0.19024,1.2651e+05
0.18954,1.3556e+05
0.18959,1.3248e+05
0.18977,1.3064e+05
0.18974,1.308e+05
0.1896,1.3246e+05
0.19026,1.2627e+05
0.18965,1.3179e+05
0.19016,1.2716e+05
0.18988,1.296e+05
0.18959,1.3249e+05
0.19209,1.2e+05
0.1897,1.3144e+05
0.19072,1.2374e+05
0.19063,1.2423e+05
0.18979,1.3043e+05
0.18674,1.8346e+05
0.18871,1.7643e+05
0.19276,1.1788e+05
0.19126,1.2251e+05
0.18984,1.3011e+05
0.19221,1.1984e+05
0.18902,1.7494e+05
0.19006,1.2793e+05
0.18676,1.83e+05
0.19076,1.235e+05
0.1933,1.1672e+05
0.19004,1.2813e+05
0.19028,1.262e+05
0.18794,1.7886e+05
0.1901,1.2774e+05
0.19069,1.2411e+05
0.18798,1.7885e+05
0.1901,1.2771e+05
0.18972,1.3115e+05
0.1904,1.2547e+05
0.1859,1.9142e+05
0.18658,1.8392e+05
0.18941,1.5436e+05
0.19151,1.2139e+05
0.18832,1.7743e+05
0.18961,1.3245e+05
0.19142,1.218e+05
0.18654,1.8467e+05
0.18653,1.8471e+05
0.19172,1.2089e+05
0.19001,1.2841e+05
0.18594,1.9011e+05
0.18651,1.8475e+05
0.19254,1.1852e+05
0.18958,1.3251e+05
0.18961,1.3244e+05
0.19019,1.2695e+05
0.18657,1.8459e+05
0.19088,1.2335e+05
0.18585,1.9521e+05
0.18991,1.2929e+05
0.19309,1.1725e+05
0.18959,1.3249e+05
0.1903,1.2601e+05
0.1866,1.8386e+05
0.18741,1.8006e+05
0.18958,1.3252e+05
0.18958,1.3252e+05
0.18959,1.325e+05
0.20094,1.1219e+05
0.18986,1.2964e+05
0.1896,1.3246e+05
0.1896,1.3246e+05
0.1896,1.3246e+05
0.18958,1.3252e+05
0.18988,1.2943e+05
0.18967,1.3173e+05
0.19046,1.2528e+05
0.19083,1.2343e+05
0.18954,1.3559e+05
0.19423,1.1416e+05
0.18699,1.8452e+05
0.18961,1.3245e+05
0.19277,1.1836e+05
0.18956,1.3404e+05
0.18962,1.3242e+05
0.20135,1.0969e+05
0.18959,1.325e+05
0.18742,1.815e+05
0.19068,1.2389e+05
0.19105,1.2303e+05
0.19327,1.1659e+05
0.18957,1.3404e+05
0.18958,1.3251e+05
0.18991,1.2937e+05
0.19021,1.269e+05
0.18958,1.3251e+05
0.18996,1.2877e+05
0.18961,1.3244e+05
0.18954,1.356e+05
0.18978,1.3043e+05
0.19457,1.1401e+05
0.19018,1.2691e+05
0.18954,1.3558e+05
0.19048,1.2525e+05
0.18989,1.2942e+05
0.1868,1.8704e+05
0.18959,1.325e+05
0.20095,1.1063e+05
0.19006,1.2806e+05
0.18625,1.9107e+05
0.19004,1.2819e+05
0.19159,1.2129e+05
0.1907,1.2378e+05
0.18963,1.324e+05
0.18678,1.8713e+05
0.18962,1.3242e+05
0.1896,1.3248e+05
0.19008,1.278e+05
0.19018,1.2692e+05
0.19087,1.2319e+05
0.19172,1.2082e+05
0.19241,1.1912e+05
0.19049,1.2518e+05
0.19423,1.1415e+05
0.18996,1.2878e+05
0.1898,1.3037e+05
0.18954,1.356e+05
0.1895,1.3867e+05
0.19021,1.269e+05
0.18978,1.3043e+05
0.18729,1.8298e+05
0.19193,1.2042e+05
0.18961,1.3244e+05
0.19163,1.2107e+05
0.18969,1.3154e+05
0.18965,1.3182e+05
0.19057,1.2444e+05
0.19036,1.2575e+05
0.18954,1.3558e+05
0.18962,1.3241e+05
0.1898,1.3037e+05
0.18828,1.7863e+05
0.18963,1.324e+05
0.1896,1.3245e+05
0.19027,1.2624e+05
0.19001,1.2839e+05
0.18962,1.3243e+05
0.19255,1.1878e+05
0.18959,1.325e+05
0.18958,1.3251e+05
0.18957,1.3403e+05
0.19287,1.1792e+05
0.18962,1.3241e+05
0.1871,1.84e+05
0.18959,1.3248e+05
0.18963,1.324e+05
0.18959,1.3249e+05
0.19049,1.2517e+05
0.19005,1.2809e+05
0.18957,1.3404e+05
0.18991,1.2936e+05
0.18979,1.304e+05
0.18978,1.3042e+05
0.18976,1.3083e+05
0.18959,1.3251e+05
0.18966,1.318e+05
0.19085,1.2336e+05
0.19102,1.2304e+05
0.19268,1.1847e+05
0.1899,1.2937e+05
0.19014,1.2727e+05
0.19017,1.2698e+05
0.19034,1.2596e+05
0.18974,1.3095e+05
0.18991,1.2937e+05
0.18854,1.7828e+05
0.18959,1.3248e+05
0.19022,1.269e+05
0.1895,1.3868e+05
0.19365,1.1605e+05
0.19068,1.2389e+05
0.19048,1.2518e+05
0.18991,1.2937e+05
0.18989,1.2942e+05
0.18991,1.2937e+05
0.18961,1.3244e+05
0.1907,1.2378e+05
0.20093,1.1377e+05
0.19289,1.1787e+05
0.19022,1.2689e+05
0.1896,1.3245e+05
0.18956,1.3413e+05
0.19011,1.2761e+05
0.19,1.2855e+05
0.1896,1.3247e+05
0.18999,1.2865e+05
0.18978,1.3059e+05
0.18872,1.7736e+05
0.19134,1.2185e+05
0.18991,1.2937e+05
0.19007,1.2782e+05
0.1896,1.3247e+05
0.19318,1.1703e+05
0.18983,1.3006e+05
0.18959,1.325e+05
0.18964,1.3197e+05
0.18996,1.2877e+05
0.18678,1.8712e+05
0.18953,1.3712e+05
0.19457,1.1401e+05
0.19245,1.1902e+05
0.18961,1.3245e+05
0.18759,1.8012e+05
0.18959,1.3248e+05
0.19016,1.2721e+05
0.18974,1.3094e+05
0.19021,1.2691e+05
0.19277,1.1836e+05
0.1896,1.3246e+05
0.18981,1.3037e+05
0.19021,1.2691e+05
0.18708,1.8408e+05
0.19376,1.1578e+05
0.18981,1.301e+05
0.19185,1.2057e+05
0.18981,1.3028e+05
0.19005,1.281e+05
0.19051,1.2494e+05
0.18752,1.8044e+05
0.18999,1.2861e+05
0.18653,1.8811e+05
0.19152,1.2137e+05
0.18977,1.3063e+05
0.19025,1.2644e+05
0.18979,1.3038e+05
0.19395,1.1502e+05
0.19442,1.1406e+05
0.19151,1.215e+05
0.19162,1.2108e+05
0.19073,1.2368e+05
0.19052,1.2487e+05
0.19298,1.1754e+05
0.1896,1.3246e+05
0.19424,1.1414e+05
0.19324,1.1666e+05
0.19005,1.2809e+05
0.18951,1.3867e+05
0.18959,1.325e+05
0.18683,1.8695e+05
0.19277,1.1836e+05
0.1868,1.8704e+05
0.18955,1.3557e+05
0.18978,1.3042e+05
0.19047,1.2528e+05
0.18999,1.2865e+05
0.18983,1.3005e+05
0.18988,1.2943e+05
0.18953,1.3713e+05
0.19357,1.1622e+05
0.19004,1.2813e+05
0.19193,1.2024e+05
0.18992,1.2905e+05
0.18972,1.3115e+05
0.1922,1.1999e+05
0.19318,1.1733e+05
0.19042,1.2542e+05
0.19007,1.279e+05
0.18936,1.7341e+05
0.19125,1.2216e+05
0.19238,1.1951e+05
0.19107,1.2269e+05
0.19246,1.1881e+05
0.18867,1.7771e+05
0.18881,1.7691e+05
0.18935,1.7473e+05
0.18973,1.3105e+05
0.18979,1.3038e+05
0.19013,1.2734e+05
0.19331,1.1659e+05
0.18991,1.2924e+05
0.18999,1.2864e+05
0.19305,1.1742e+05
0.18984,1.2983e+05
0.19017,1.2701e+05
0.18984,1.3001e+05
0.19223,1.1952e+05
0.19171,1.2099e+05
0.18963,1.3241e+05
0.1904,1.2543e+05
0.19022,1.266e+05
0.18621,1.9173e+05
0.19106,1.2283e+05
0.19287,1.1799e+05
0.18963,1.3232e+05
0.18952,1.3745e+05
0.1905,1.2511e+05
0.1914,1.217e+05
0.19206,1.201e+05
0.18901,1.7585e+05
0.18955,1.3556e+05
0.18962,1.3241e+05
0.18954,1.356e+05
0.18647,1.9069e+05
0.18957,1.3403e+05
0.18954,1.356e+05
0.1868,1.8703e+05
0.18829,1.7862e+05
0.19134,1.2185e+05
0.18954,1.3559e+05
0.19257,1.1874e+05
0.18991,1.2937e+05
0.19241,1.1912e+05
0.18959,1.3249e+05
0.1874,1.8158e+05
0.18974,1.3094e+05
0.18989,1.2942e+05
0.19105,1.2303e+05
0.18951,1.3867e+05
0.1896,1.3246e+05
0.19057,1.2484e+05
0.20161,1.0937e+05
0.20123,1.1028e+05
0.18978,1.3042e+05
0.19151,1.215e+05
0.18983,1.3005e+05
0.19017,1.2692e+05
0.18683,1.8695e+05
0.18852,1.7837e+05
0.18831,1.7853e+05
0.18958,1.3251e+05
0.18954,1.356e+05
0.18627,1.9099e+05
0.18958,1.3252e+05
0.18959,1.3249e+05
0.18968,1.3165e+05
0.18616,1.8731e+05
0.18632,1.8559e+05
0.18989,1.2942e+05
0.18601,1.8865e+05
0.18958,1.3252e+05
0.18959,1.3249e+05
0.19051,1.2483e+05
0.18635,1.8551e+05
0.18747,1.7963e+05
0.19316,1.1683e+05
0.19321,1.1669e+05
0.18989,1.2942e+05
0.18744,1.7971e+05
0.18746,1.7964e+05
0.18927,1.734e+05
0.19397,1.148e+05
0.18845,1.7712e+05
0.19393,1.1496e+05
0.18635,1.8551e+05
0.18636,1.8548e+05
0.18746,1.7967e+05
0.18959,1.3249e+05
0.18595,1.9125e+05
0.19315,1.1688e+05
0.19073,1.2377e+05
0.18916,1.7436e+05
0.18729,1.8066e+05
0.19161,1.2108e+05
0.18617,1.8678e+05
0.19298,1.173e+05
0.18811,1.7794e+05
0.19055,1.2452e+05
0.19073,1.2377e+05
0.19064,1.2408e+05
0.18742,1.7979e+05
0.19051,1.2483e+05
0.18635,1.8551e+05
0.19049,1.2489e+05
0.18879,1.7544e+05
0.18978,1.3068e+05
0.18883,1.7535e+05
0.18976,1.3077e+05
0.18731,1.8025e+05
0.18614,1.8807e+05
0.18989,1.2941e+05
0.18617,1.8678e+05
0.18973,1.309e+05
0.19513,1.1384e+05
0.1899,1.2941e+05
0.18977,1.3075e+05
0.1909,1.2304e+05
0.18994,1.2894e+05
0.19254,1.1848e+05
0.19105,1.2265e+05
0.18636,1.8548e+05
0.18748,1.7959e+05
0.18976,1.3077e+05
0.19236,1.1905e+05
0.19151,1.2144e+05
0.18838,1.774e+05
0.19006,1.2793e+05
0.1898,1.3058e+05
0.18965,1.3185e+05
0.19363,1.1559e+05
0.19432,1.1406e+05
0.19017,1.2705e+05
0.19165,1.21e+05
0.18677,1.8234e+05
0.19001,1.2841e+05
0.1907,1.2386e+05
0.18883,1.7536e+05
0.18977,1.3068e+05
0.18812,1.7793e+05
0.19104,1.2265e+05
0.19343,1.1603e+05
0.19061,1.2439e+05
0.19019,1.2685e+05
0.19148,1.2147e+05
0.19017,1.2721e+05
0.19238,1.1895e+05
0.1926,1.184e+05
0.19001,1.2839e+05
0.19035,1.2581e+05
0.19077,1.2351e+05
0.19328,1.1649e+05
0.18866,1.7571e+05
0.19022,1.2672e+05
0.19198,1.2008e+05
0.1933,1.1636e+05
0.19301,1.1729e+05
0.18988,1.2944e+05
0.18847,1.7694e+05
0.19091,1.2301e+05
0.18636,1.8547e+05
0.19358,1.1568e+05
0.19018,1.2687e+05
0.19005,1.2807e+05
0.19006,1.2793e+05
0.19161,1.2108e+05
0.18885,1.7524e+05
0.19006,1.2793e+05
0.19317,1.1675e+05
0.19087,1.2312e+05
0.19216,1.1957e+05
0.19295,1.1745e+05
0.18993,1.2908e+05
0.18919,1.7374e+05
0.18996,1.2867e+05
0.19042,1.253e+05
0.192,1.1989e+05
0.19086,1.2316e+05
0.19023,1.2661e+05
0.19028,1.2618e+05
0.1912,1.2232e+05
0.18852,1.7623e+05
0.19074,1.2359e+05
0.18992,1.2927e+05
0.18696,1.8135e+05
0.18677,1.8235e+05
0.19071,1.2383e+05
0.18632,1.8558e+05
0.19088,1.2311e+05
0.18836,1.7747e+05
0.18836,1.7747e+05
0.18672,1.837e+05
0.18867,1.757e+05
0.18789,1.7906e+05
0.18994,1.2894e+05
0.19319,1.1675e+05
0.19105,1.2265e+05
0.19082,1.2343e+05
0.18993,1.2908e+05
0.19006,1.2793e+05
0.18616,1.8679e+05
0.19159,1.2114e+05
0.19007,1.2787e+05
0.19183,1.2045e+05
0.19018,1.27e+05
0.19183,1.2056e+05
0.19095,1.2293e+05
0.19123,1.2212e+05
0.19057,1.2448e+05
0.19071,1.2383e+05
0.19132,1.2181e+05
0.18875,1.7547e+05
0.19116,1.2236e+05
0.19281,1.1793e+05
0.19257,1.1843e+05
0.18962,1.3209e+05
0.19154,1.2127e+05
0.18986,1.2989e+05
0.18739,1.7986e+05
0.18693,1.8143e+05
0.19082,1.2342e+05
0.19003,1.2835e+05
0.18978,1.3068e+05
0.18637,1.8543e+05
0.19028,1.2618e+05
0.19006,1.2793e+05
0.18956,1.3554e+05
0.19319,1.1675e+05
0.18915,1.744e+05
0.18617,1.8677e+05
0.18674,1.8242e+05
0.19159,1.2117e+05
0.19216,1.1957e+05
0.19044,1.2524e+05
0.18696,1.8134e+05
0.18919,1.7374e+05
0.19107,1.2258e+05
0.19015,1.2725e+05
0.19097,1.2289e+05
0.18999,1.2843e+05
0.19229,1.191e+05
0.18995,1.289e+05
0.19098,1.2283e+05
0.19032,1.2585e+05
0.18735,1.801e+05
0.18971,1.3149e+05
0.19023,1.2655e+05
0.18995,1.2891e+05
0.19008,1.2774e+05
0.1881,1.7856e+05
0.18688,1.8227e+05
0.19142,1.2156e+05
0.18914,1.7452e+05
0.18665,1.8405e+05
0.19163,1.2103e+05
0.19079,1.2345e+05
0.18961,1.3241e+05
0.19002,1.2838e+05
0.18987,1.297e+05
0.19178,1.2064e+05
0.19054,1.2459e+05
0.19094,1.2295e+05
0.19008,1.2782e+05
0.19064,1.2407e+05
0.19039,1.256e+05
0.1902,1.2674e+05
0.18984,1.2999e+05
0.18794,1.7873e+05
0.19138,1.2165e+05
0.18969,1.3152e+05
0.19266,1.1829e+05
0.19013,1.2743e+05
0.19245,1.187e+05
0.18814,1.7756e+05
0.19372,1.1518e+05
0.1919,1.2027e+05
0.1919,1.2025e+05
0.19055,1.2448e+05
0.19362,1.1562e+05
0.19035,1.2581e+05
0.19514,1.1383e+05
0.19052,1.2482e+05
0.19056,1.2448e+05
0.19314,1.1702e+05
0.19319,1.1674e+05
0.18636,1.8548e+05
0.19082,1.2343e+05
0.18959,1.3249e+05
0.1904,1.2542e+05
0.18988,1.2944e+05
0.18674,1.8243e+05
0.19071,1.2383e+05
0.18636,1.8547e+05
0.19281,1.1793e+05
0.1907,1.2386e+05
0.18744,1.7971e+05
0.18729,1.8067e+05
0.1899,1.294e+05
0.19092,1.2301e+05
0.19317,1.1675e+05
0.19018,1.2701e+05
0.19394,1.1493e+05
0.19059,1.2439e+05
0.19222,1.1949e+05
0.19053,1.2461e+05
0.19027,1.2625e+05
0.18959,1.3249e+05
0.19035,1.2574e+05
0.19061,1.2434e+05
0.19292,1.1757e+05
0.19002,1.2836e+05
0.19032,1.2591e+05
0.19046,1.25e+05
0.19158,1.2124e+05
0.19012,1.2744e+05
0.19123,1.2222e+05
0.19048,1.2489e+05
0.18981,1.3057e+05
0.19192,1.2017e+05
0.19083,1.2325e+05
0.19283,1.1766e+05
0.19247,1.1858e+05
0.18648,1.8497e+05
0.19292,1.1749e+05
0.18629,1.8591e+05
0.19189,1.2032e+05
0.19115,1.2237e+05
0.19142,1.2159e+05
0.19045,1.252e+05
0.19306,1.1707e+05
0.1928,1.1795e+05
0.19238,1.1889e+05
0.19267,1.1812e+05
0.19013,1.2739e+05
0.19038,1.2571e+05
0.19269,1.1802e+05
0.18804,1.786e+05
0.18998,1.286e+05
0.19063,1.2412e+05
0.18971,1.3148e+05
0.19173,1.2083e+05
0.19424,1.1454e+05
0.19076,1.2356e+05
0.19193,1.2013e+05
0.18992,1.2918e+05
0.19305,1.1727e+05
0.18949,1.7301e+05
0.19136,1.2171e+05
0.18972,1.3121e+05
0.19314,1.1689e+05
0.18917,1.738e+05
0.18967,1.3165e+05
0.19154,1.2124e+05
0.19107,1.2257e+05
0.19222,1.195e+05
0.19015,1.2723e+05
0.19265,1.1839e+05
0.19037,1.2573e+05
0.19225,1.1927e+05
0.18986,1.2974e+05
0.18982,1.3036e+05
0.1905,1.2487e+05
0.19093,1.2299e+05
0.19129,1.2193e+05
0.18851,1.7693e+05
0.18942,1.7326e+05
0.19273,1.1801e+05
0.19185,1.2036e+05
0.1901,1.276e+05
0.19337,1.1609e+05
0.19069,1.2391e+05
0.19206,1.1974e+05
0.19252,1.1858e+05
0.19102,1.2274e+05
0.18772,1.7931e+05
0.19245,1.187e+05
0.19124,1.2209e+05
0.18613,1.8808e+05
0.19087,1.2311e+05
0.19301,1.1729e+05
0.19215,1.196e+05
0.19039,1.2566e+05
0.18837,1.7744e+05
0.18958,1.3252e+05
0.19003,1.2812e+05
0.19192,1.2016e+05
0.19228,1.1912e+05
0.1896,1.3244e+05
0.19319,1.1673e+05
0.18957,1.3403e+05
0.18906,1.7508e+05
0.19143,1.2153e+05
0.19379,1.1508e+05
0.19055,1.2448e+05
0.18637,1.8545e+05
0.19018,1.2687e+05
0.19061,1.243e+05
0.18743,1.7975e+05
0.19055,1.2452e+05
0.18865,1.7575e+05
0.18793,1.7878e+05
0.19072,1.2382e+05
0.19319,1.1672e+05
0.19013,1.2743e+05
0.18614,1.8807e+05
0.19025,1.2647e+05
0.1901,1.2745e+05
0.18907,1.7503e+05
0.18635,1.8551e+05
0.18635,1.8551e+05
0.19034,1.2584e+05
0.19313,1.1704e+05
0.19018,1.2697e+05
0.18735,1.8009e+05
0.1899,1.294e+05
0.19045,1.2521e+05
0.18918,1.7379e+05
0.18958,1.3252e+05
0.1896,1.3246e+05
0.18958,1.3252e+05
0.19018,1.2697e+05
0.20153,1.0876e+05
0.18958,1.3252e+05
0.19477,1.1391e+05
0.1896,1.3246e+05
0.1896,1.3246e+05
0.19022,1.2671e+05
0.18958,1.3252e+05
0.19022,1.2671e+05
0.1896,1.3245e+05
0.18618,1.8708e+05
0.20214,1.0819e+05
0.19344,1.1655e+05
0.19352,1.1633e+05
0.19007,1.2798e+05
0.18999,1.2855e+05
0.19089,1.2329e+05
0.1882,1.7815e+05
0.18986,1.2991e+05
0.18959,1.3249e+05
0.18959,1.325e+05
0.18959,1.3249e+05
0.19006,1.2801e+05
0.18822,1.7807e+05
0.19007,1.2798e+05
0.19018,1.2697e+05
0.18954,1.356e+05
0.18959,1.3249e+05
0.18987,1.2967e+05
0.18972,1.3135e+05
0.191,1.2295e+05
0.19019,1.2696e+05
0.18615,1.8716e+05
0.19016,1.2708e+05
0.19082,1.2346e+05
0.18989,1.2955e+05
0.18972,1.3127e+05
0.19312,1.1704e+05
0.1903,1.2618e+05
0.18612,1.8845e+05
0.19988,1.1067e+05
0.19016,1.2708e+05
0.18989,1.2942e+05
0.18614,1.872e+05
0.19353,1.1631e+05
0.19053,1.247e+05
0.18648,1.8462e+05
0.18976,1.3084e+05
0.191,1.2295e+05
0.19375,1.157e+05
0.1901,1.2776e+05
0.18956,1.3406e+05
0.19181,1.2069e+05
0.19263,1.1828e+05
0.19243,1.189e+05
0.19186,1.2051e+05
0.19086,1.2336e+05
0.19477,1.139e+05
0.18956,1.3406e+05
0.19072,1.2392e+05
0.19449,1.1432e+05
0.19016,1.2709e+05
0.18921,1.7536e+05
0.19045,1.2526e+05
0.18972,1.3131e+05
0.18973,1.3103e+05
0.19005,1.2804e+05
0.18975,1.31e+05
0.19218,1.1955e+05
0.18956,1.3406e+05
0.19035,1.2583e+05
0.20154,1.0876e+05
0.18937,1.7408e+05
0.1896,1.3245e+05
0.18989,1.2941e+05
0.19141,1.2181e+05
0.19242,1.1895e+05
0.19004,1.2812e+05
0.18967,1.3181e+05
0.19045,1.2532e+05
0.18965,1.3204e+05
0.19292,1.1771e+05
0.19214,1.1973e+05
0.19031,1.2606e+05
0.19284,1.1809e+05
0.19015,1.2727e+05
0.18641,1.8667e+05
0.18991,1.2922e+05
0.20212,1.0823e+05
0.19278,1.181e+05
0.18961,1.3239e+05
0.19237,1.1911e+05
0.18983,1.3017e+05
0.19233,1.1934e+05
0.19026,1.266e+05
0.18994,1.2897e+05
0.19174,1.2091e+05
0.18993,1.292e+05
0.19024,1.2663e+05
0.19193,1.2027e+05
0.19209,1.199e+05
0.19023,1.2663e+05
0.18723,1.8171e+05
0.18979,1.3053e+05
0.1896,1.3246e+05
0.19122,1.2219e+05
0.18956,1.3406e+05
0.1896,1.3246e+05
0.18954,1.356e+05
0.19056,1.2449e+05
0.18973,1.3103e+05
0.19217,1.196e+05
0.19032,1.2589e+05
0.1903,1.2618e+05
0.1896,1.3245e+05
0.19007,1.2782e+05
0.1897,1.3176e+05
0.19005,1.2812e+05
0.19052,1.2485e+05
0.19151,1.2175e+05
0.18993,1.2913e+05
0.1925,1.1871e+05
0.19018,1.2707e+05
0.1904,1.2545e+05
0.19016,1.2714e+05
0.19124,1.2212e+05
0.19135,1.2191e+05
0.18962,1.3227e+05
0.18732,1.8113e+05
0.18983,1.3009e+05
0.191,1.2292e+05
0.19145,1.218e+05
0.19094,1.2295e+05
0.19126,1.2206e+05
0.19263,1.1828e+05
0.18709,1.8175e+05
0.1896,1.3246e+05
0.19022,1.267e+05
0.19082,1.2346e+05
0.19218,1.1955e+05
0.19085,1.234e+05
0.18958,1.3252e+05
0.19002,1.2832e+05
0.18952,1.3714e+05
0.19218,1.1955e+05
0.19375,1.157e+05
0.19122,1.2219e+05
0.19024,1.2663e+05
0.18958,1.3252e+05
0.19219,1.1955e+05
0.18961,1.3238e+05
0.19012,1.2763e+05
0.19048,1.2509e+05
0.19293,1.1742e+05
0.19038,1.2573e+05
0.19077,1.2365e+05
0.19064,1.2431e+05
0.19438,1.1521e+05
0.18997,1.287e+05
0.19179,1.2089e+05
0.19026,1.2647e+05
0.18827,1.7725e+05
0.189,1.7597e+05
0.19288,1.1784e+05
0.18872,1.7599e+05
0.19221,1.195e+05
0.19042,1.2536e+05
0.19336,1.1657e+05
0.18977,1.3056e+05
0.19368,1.1606e+05
0.19158,1.2138e+05
0.1894,1.7353e+05
0.19329,1.1676e+05
0.19003,1.2822e+05
0.19284,1.1803e+05
0.19003,1.2831e+05
0.19323,1.1682e+05
0.18981,1.3028e+05
0.18988,1.2961e+05
0.18976,1.3073e+05
0.18965,1.3197e+05
